RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,BUILDING AGE,SALE_YEAR,SALE_MONTH,TOTAL SQUARE FEET,SALE YEAR,SALE MONTH,SALE DAY
1,0,1,0.0,0.0,2014,2,1017231.0,9,2016,9,0.0,2016,9,1
1,0,1,0.0,0.0,2015,2,0.0,8,2017,2,0.0,2017,2,27
1,0,1,0.0,0.0,2004,2,960000.0,19,2017,2,0.0,2017,2,13
0,0,0,0.0,0.0,0,2,1313542.0,2023,2017,7,0.0,2017,7,21
0,0,0,0.0,0.0,0,2,1094618.0,2023,2017,8,0.0,2017,8,2
0,0,0,0.0,0.0,0,2,1120075.0,2023,2017,8,0.0,2017,8,3
0,0,0,0.0,0.0,0,2,1322706.0,2023,2017,7,0.0,2017,7,27
0,0,0,0.0,0.0,0,2,1298368.0,2023,2017,7,0.0,2017,7,12
0,0,0,0.0,0.0,0,2,999000.0,2023,2017,7,0.0,2017,7,18
0,0,0,0.0,0.0,0,2,1120075.0,2023,2017,8,0.0,2017,8,7
0,0,0,0.0,0.0,0,2,1322706.0,2023,2017,7,0.0,2017,7,31
1,0,1,0.0,0.0,2015,2,915406.0,8,2017,3,0.0,2017,3,16
1,0,1,0.0,0.0,2015,2,880000.0,8,2016,12,0.0,2016,12,2
1,0,1,0.0,0.0,2015,2,950000.0,8,2017,4,0.0,2017,4,26
1,0,1,0.0,0.0,1931,2,250000.0,92,2016,9,0.0,2016,9,30
1,0,1,0.0,0.0,1931,2,716000.0,92,2017,4,0.0,2017,4,27
1,0,1,0.0,0.0,1900,2,890000.0,123,2016,12,0.0,2016,12,5
1,0,1,0.0,0.0,0,2,855000.0,2023,2017,6,0.0,2017,6,1
1,0,1,0.0,0.0,1910,2,0.0,113,2017,7,0.0,2017,7,26
1,0,1,0.0,0.0,1910,2,240000.0,113,2017,1,0.0,2017,1,31
1,0,1,0.0,0.0,1910,2,0.0,113,2017,7,0.0,2017,7,26
1,0,1,0.0,0.0,1910,2,0.0,113,2016,10,0.0,2016,10,17
1,0,1,0.0,0.0,2014,2,490000.0,9,2016,11,0.0,2016,11,29
1,0,1,0.0,0.0,2014,2,490000.0,9,2016,11,0.0,2016,11,29
1,0,1,0.0,0.0,2002,2,0.0,21,2017,1,0.0,2017,1,17
1,0,1,0.0,0.0,2013,2,530000.0,10,2017,5,0.0,2017,5,26
1,0,1,0.0,0.0,2013,2,672045.0,10,2017,2,0.0,2017,2,23
1,0,1,0.0,0.0,2013,2,505986.0,10,2016,12,0.0,2016,12,27
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,26
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,21
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,21
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,31
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,21
1,0,1,0.0,0.0,2006,2,681096.0,17,2016,10,0.0,2016,10,31
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,21
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,21
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,31
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,21
1,0,1,0.0,0.0,2006,2,733140.0,17,2016,10,0.0,2016,10,31
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,21
1,0,1,0.0,0.0,2006,2,0.0,17,2016,11,0.0,2016,11,4
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,31
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,21
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,26
1,0,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,21
1,0,1,0.0,0.0,2002,2,250000.0,21,2017,2,0.0,2017,2,10
1,0,1,0.0,0.0,0,2,501250.0,2023,2017,6,0.0,2017,6,12
1,0,1,0.0,0.0,2014,2,990000.0,9,2016,11,0.0,2016,11,7
1,0,1,0.0,0.0,2003,2,685000.0,20,2017,1,0.0,2017,1,3
1,0,1,0.0,0.0,2003,2,535000.0,20,2017,6,0.0,2017,6,23
1,0,1,0.0,0.0,2003,2,250000.0,20,2017,7,0.0,2017,7,12
1,0,1,0.0,0.0,2003,2,0.0,20,2017,7,0.0,2017,7,12
1,0,1,0.0,0.0,2002,2,830000.0,21,2017,8,0.0,2017,8,22
1,0,1,0.0,0.0,2002,2,192000.0,21,2017,2,0.0,2017,2,27
1,0,1,0.0,0.0,2002,2,0.0,21,2017,1,0.0,2017,1,25
1,0,1,0.0,0.0,2002,2,0.0,21,2017,7,0.0,2017,7,7
0,0,0,0.0,0.0,0,2,0.0,2023,2017,4,0.0,2017,4,7
0,0,0,0.0,0.0,0,2,712775.0,2023,2017,3,0.0,2017,3,28
0,0,0,0.0,0.0,0,2,712775.0,2023,2017,3,0.0,2017,3,30
0,0,0,0.0,0.0,0,2,850000.0,2023,2017,6,0.0,2017,6,26
0,0,0,0.0,0.0,0,2,712775.0,2023,2017,3,0.0,2017,3,28
1,0,1,0.0,0.0,2012,2,583193.0,11,2016,11,0.0,2016,11,2
1,0,1,0.0,0.0,2004,2,1249000.0,19,2016,9,0.0,2016,9,14
1,0,1,0.0,0.0,2016,2,712775.0,7,2017,3,0.0,2017,3,30
1,0,1,0.0,0.0,2016,2,967337.0,7,2017,3,0.0,2017,3,29
1,0,1,0.0,0.0,2015,2,999000.0,8,2017,6,0.0,2017,6,12
1,0,1,0.0,0.0,2015,2,1225000.0,8,2017,8,0.0,2017,8,23
1,0,1,0.0,0.0,2009,2,630000.0,14,2016,11,0.0,2016,11,18
0,0,0,0.0,0.0,0,2,1099000.0,2023,2017,6,0.0,2017,6,23
0,0,0,0.0,0.0,0,2,899000.0,2023,2017,8,0.0,2017,8,29
1,0,1,0.0,0.0,1920,2,800000.0,103,2017,8,0.0,2017,8,7
1,0,1,0.0,0.0,1920,2,0.0,103,2017,3,0.0,2017,3,6
1,0,1,0.0,0.0,1920,2,848000.0,103,2017,8,0.0,2017,8,8
1,0,1,0.0,0.0,2000,2,1275000.0,23,2016,9,0.0,2016,9,23
1,0,1,0.0,0.0,2015,2,1059000.0,8,2016,12,0.0,2016,12,19
1,0,1,0.0,0.0,2015,2,915000.0,8,2017,1,0.0,2017,1,18
1,0,1,0.0,0.0,2015,2,534581.0,8,2016,12,0.0,2016,12,12
1,0,1,0.0,0.0,2015,2,535599.0,8,2017,1,0.0,2017,1,17
1,0,1,0.0,0.0,2015,2,560037.0,8,2016,12,0.0,2016,12,12
1,0,1,0.0,0.0,2015,2,699000.0,8,2017,2,0.0,2017,2,10
1,0,1,0.0,0.0,2016,2,1060000.0,7,2017,3,0.0,2017,3,31
1,0,1,0.0,0.0,2016,2,945954.0,7,2017,1,0.0,2017,1,6
1,0,1,0.0,0.0,2016,2,987000.0,7,2017,1,0.0,2017,1,23
1,0,1,0.0,0.0,2016,2,518543.0,7,2017,1,0.0,2017,1,10
1,0,1,0.0,0.0,2016,2,730000.0,7,2016,12,0.0,2016,12,19
1,0,1,0.0,0.0,2007,2,625000.0,16,2017,3,0.0,2017,3,31
1,0,1,0.0,0.0,1899,2,980000.0,124,2017,5,0.0,2017,5,17
1,0,1,0.0,0.0,1899,2,925000.0,124,2017,3,0.0,2017,3,28
1,0,1,0.0,0.0,1899,2,925000.0,124,2017,5,0.0,2017,5,12
1,0,1,0.0,0.0,1899,2,944288.0,124,2017,4,0.0,2017,4,28
1,0,1,0.0,0.0,1930,2,676118.0,93,2016,12,0.0,2016,12,8
1,0,1,0.0,0.0,1930,2,659826.0,93,2017,1,0.0,2017,1,10
1,0,1,0.0,0.0,1930,2,686300.0,93,2017,2,0.0,2017,2,13
1,0,1,0.0,0.0,1930,2,686300.0,93,2017,2,0.0,2017,2,13
0,1,1,0.0,0.0,2005,2,0.0,18,2017,3,0.0,2017,3,30
0,1,1,0.0,0.0,2006,2,0.0,17,2016,10,0.0,2016,10,21
0,1,1,0.0,0.0,0,2,0.0,2023,2017,5,0.0,2017,5,26
72,0,72,0.0,89376.0,2007,2,0.0,16,2016,9,89376.0,2016,9,8
72,0,72,0.0,89376.0,2007,2,0.0,16,2016,9,89376.0,2016,9,8
0,1,1,7500.0,4000.0,1952,4,3250000.0,71,2017,7,75004000.0,2017,7,14
2,1,3,1652.0,3348.0,2015,4,0.0,8,2017,6,16523348.0,2017,6,12
0,1,1,1600.0,900.0,1920,4,0.0,103,2016,12,1600900.0,2016,12,12
0,1,1,1600.0,900.0,1920,4,0.0,103,2016,12,1600900.0,2016,12,12
0,1,1,1600.0,1440.0,1988,4,1.0,35,2016,12,16001440.0,2016,12,29
0,1,1,1600.0,1440.0,1988,4,0.0,35,2016,12,16001440.0,2016,12,29
0,1,1,1033.0,1033.0,1931,4,622500.0,92,2016,9,10331033.0,2016,9,7
0,2,2,3250.0,3250.0,1930,4,0.0,93,2017,4,32503250.0,2017,4,6
0,1,1,5000.0,7600.0,1931,4,0.0,92,2017,5,50007600.0,2017,5,10
2,1,3,2000.0,4300.0,1931,4,1100000.0,92,2017,3,20004300.0,2017,3,24
1,1,2,1500.0,2200.0,1931,4,0.0,92,2017,8,15002200.0,2017,8,18
0,3,3,15000.0,6585.0,2000,4,0.0,23,2016,9,150006585.0,2016,9,30
0,1,1,1554.0,1050.0,1910,4,905000.0,113,2017,3,15541050.0,2017,3,15
0,2,2,1470.0,3450.0,1956,4,1325000.0,67,2016,10,14703450.0,2016,10,7
0,1,1,3360.0,3360.0,1955,4,0.0,68,2017,5,33603360.0,2017,5,31
0,5,5,9252.0,27756.0,2000,4,0.0,23,2017,3,925227756.0,2017,3,2
0,1,1,1250.0,5000.0,1920,4,1200000.0,103,2016,11,12505000.0,2016,11,1
0,1,1,4879.0,5600.0,1930,4,0.0,93,2016,9,48795600.0,2016,9,15
0,1,1,3100.0,1700.0,1930,4,750000.0,93,2016,9,31001700.0,2016,9,15
0,2,2,10000.0,10500.0,1931,4,5800000.0,92,2017,2,1000010500.0,2017,2,16
0,0,1,0.0,0.0,2005,4,0.0,18,2016,11,0.0,2016,11,8
0,0,1,0.0,0.0,2005,4,0.0,18,2016,11,0.0,2016,11,8
0,1,1,2500.0,2500.0,1931,4,1175000.0,92,2016,9,25002500.0,2016,9,30
0,0,0,1600.0,0.0,0,4,0.0,2023,2016,12,16000.0,2016,12,29
0,0,0,1346.0,0.0,0,4,10.0,2023,2017,4,13460.0,2017,4,24
0,0,0,1346.0,0.0,0,4,180000.0,2023,2017,4,13460.0,2017,4,24
0,0,0,1346.0,0.0,0,4,100.0,2023,2017,4,13460.0,2017,4,24
0,1,1,13225.0,420.0,1995,4,11375000.0,28,2017,4,13225420.0,2017,4,26
0,12,12,15775.0,10000.0,1988,4,6500000.0,35,2017,8,1577510000.0,2017,8,25
0,12,12,15775.0,10000.0,1988,4,0.0,35,2017,8,1577510000.0,2017,8,25
0,0,0,13500.0,0.0,0,4,0.0,2023,2016,12,135000.0,2016,12,8
0,1,1,6333.0,3800.0,1931,4,0.0,92,2017,4,63333800.0,2017,4,4
0,1,1,6333.0,3800.0,1931,4,1695000.0,92,2017,3,63333800.0,2017,3,30
0,1,1,4170.0,1952.0,1960,4,6000000.0,63,2016,10,41701952.0,2016,10,6
0,0,0,2500.0,0.0,0,4,0.0,2023,2017,2,25000.0,2017,2,15
0,0,0,2500.0,0.0,0,4,499000.0,2023,2017,2,25000.0,2017,2,15
0,1,1,12725.0,8200.0,1967,4,12000000.0,56,2017,3,127258200.0,2017,3,30
0,0,0,1133.0,0.0,0,4,525000.0,2023,2017,7,11330.0,2017,7,27
0,1,1,5000.0,7400.0,1917,4,4500000.0,106,2017,4,50007400.0,2017,4,6
0,1,1,2500.0,1783.0,1931,4,487500.0,92,2016,9,25001783.0,2016,9,6
0,2,2,4800.0,9300.0,1968,4,0.0,55,2017,7,48009300.0,2017,7,20
0,1,1,5714.0,25244.0,2009,4,9300000.0,14,2017,4,571425244.0,2017,4,27
0,0,0,1600.0,0.0,0,4,0.0,2023,2016,9,16000.0,2016,9,29
0,0,0,1573.0,0.0,0,4,0.0,2023,2017,2,15730.0,2017,2,22
0,0,0,2080.0,0.0,0,4,950000.0,2023,2017,1,20800.0,2017,1,11
0,0,0,2000.0,0.0,0,4,978737.0,2023,2016,12,20000.0,2016,12,29
0,0,0,2000.0,0.0,0,4,526000.0,2023,2016,12,20000.0,2016,12,29
0,0,0,2000.0,0.0,0,4,0.0,2023,2016,11,20000.0,2016,11,18
0,0,0,12500.0,0.0,0,4,6400000.0,2023,2016,11,125000.0,2016,11,17
0,0,0,1500.0,0.0,0,4,0.0,2023,2017,5,15000.0,2017,5,2
2,1,3,6363.0,0.0,1931,4,0.0,92,2017,4,63630.0,2017,4,7
0,0,0,1465.0,0.0,0,4,0.0,2023,2017,6,14650.0,2017,6,30
0,0,0,2500.0,0.0,0,4,0.0,2023,2017,6,25000.0,2017,6,30
0,0,0,1000.0,0.0,0,4,0.0,2023,2017,4,10000.0,2017,4,28
0,0,0,2467.0,0.0,0,4,2300000.0,2023,2017,4,24670.0,2017,4,28
0,0,0,1075.0,0.0,0,4,150000.0,2023,2017,6,10750.0,2017,6,1
0,0,0,2175.0,0.0,0,4,0.0,2023,2017,6,21750.0,2017,6,1
0,0,0,2000.0,0.0,0,4,0.0,2023,2017,6,20000.0,2017,6,1
0,0,0,2000.0,0.0,0,4,0.0,2023,2017,6,20000.0,2017,6,1
0,0,0,2000.0,0.0,0,4,5800000.0,2023,2017,6,20000.0,2017,6,1
0,0,0,2000.0,0.0,0,4,5540000.0,2023,2017,2,20000.0,2017,2,8
0,0,0,2008.0,0.0,0,4,725000.0,2023,2016,9,20080.0,2016,9,22
0,0,0,1200.0,0.0,0,4,750000.0,2023,2017,1,12000.0,2017,1,18
0,0,0,1275.0,0.0,0,4,650000.0,2023,2017,1,12750.0,2017,1,18
0,0,0,2120.0,0.0,0,4,1400000.0,2023,2017,6,21200.0,2017,6,9
0,1,1,7200.0,20000.0,1972,4,4300000.0,51,2017,8,720020000.0,2017,8,15
0,1,1,4000.0,10800.0,1922,4,2500000.0,101,2016,10,400010800.0,2016,10,14
0,1,1,2020.0,2344.0,1931,4,550000.0,92,2016,9,20202344.0,2016,9,12
0,1,1,2500.0,3750.0,1937,4,1350000.0,86,2017,8,25003750.0,2017,8,9
0,1,1,2000.0,2700.0,1915,4,0.0,108,2016,11,20002700.0,2016,11,14
0,1,1,2000.0,2700.0,1915,4,0.0,108,2016,11,20002700.0,2016,11,14
44,1,45,20000.0,43520.0,1930,4,9936761.0,93,2017,6,2000043520.0,2017,6,8
0,0,0,1600.0,0.0,0,4,0.0,2023,2017,8,16000.0,2017,8,23
0,0,0,1600.0,0.0,0,4,0.0,2023,2017,8,16000.0,2017,8,16
0,0,0,1600.0,0.0,0,4,0.0,2023,2017,8,16000.0,2017,8,23
0,0,0,1600.0,0.0,0,4,0.0,2023,2017,8,16000.0,2017,8,16
0,0,1,0.0,0.0,0,4,1000.0,2023,2016,9,0.0,2016,9,21
0,0,1,0.0,0.0,0,4,1000.0,2023,2016,9,0.0,2016,9,19
0,0,1,0.0,0.0,0,4,155000.0,2023,2016,9,0.0,2016,9,13
0,0,1,0.0,0.0,2004,4,1000.0,19,2016,9,0.0,2016,9,13
0,0,1,0.0,0.0,2012,4,5000.0,11,2017,3,0.0,2017,3,20
0,0,1,0.0,0.0,2005,4,159500.0,18,2016,9,0.0,2016,9,22
0,0,1,0.0,0.0,2005,4,0.0,18,2016,9,0.0,2016,9,22
0,0,1,0.0,0.0,2005,4,0.0,18,2016,9,0.0,2016,9,22
0,0,1,0.0,0.0,2005,4,0.0,18,2016,9,0.0,2016,9,22
0,0,1,0.0,0.0,2005,4,0.0,18,2016,9,0.0,2016,9,22
0,0,1,0.0,0.0,2005,4,0.0,18,2016,9,0.0,2016,9,22
0,0,1,0.0,0.0,2005,4,0.0,18,2016,9,0.0,2016,9,22
0,0,1,0.0,0.0,2005,4,0.0,18,2016,9,0.0,2016,9,22
0,0,1,0.0,0.0,2005,4,0.0,18,2016,9,0.0,2016,9,22
0,0,1,0.0,0.0,2009,4,0.0,14,2016,12,0.0,2016,12,15
0,0,1,0.0,0.0,2009,4,26260.0,14,2017,7,0.0,2017,7,14
0,0,1,0.0,0.0,0,4,0.0,2023,2016,12,0.0,2016,12,15
0,0,1,0.0,0.0,0,4,0.0,2023,2017,2,0.0,2017,2,8
0,0,1,0.0,0.0,0,4,0.0,2023,2017,2,0.0,2017,2,3
0,0,1,0.0,0.0,2007,4,52350000.0,16,2016,9,0.0,2016,9,8
0,0,1,0.0,0.0,2007,4,0.0,16,2016,9,0.0,2016,9,8
0,0,1,0.0,0.0,0,4,10000.0,2023,2017,4,0.0,2017,4,19
0,0,1,0.0,0.0,0,4,7684.0,2023,2017,4,0.0,2017,4,17
0,0,1,0.0,0.0,0,4,10000.0,2023,2017,4,0.0,2017,4,19
0,0,1,0.0,0.0,0,4,6760.0,2023,2017,4,0.0,2017,4,19
0,0,1,0.0,0.0,2005,4,4000.0,18,2017,8,0.0,2017,8,10
0,0,1,0.0,0.0,2005,4,86100.0,18,2017,1,0.0,2017,1,20
0,0,1,0.0,0.0,2005,4,0.0,18,2017,8,0.0,2017,8,3
0,0,1,0.0,0.0,2005,4,0.0,18,2016,9,0.0,2016,9,16
0,0,1,0.0,0.0,0,4,0.0,2023,2016,12,0.0,2016,12,15
0,0,1,0.0,0.0,0,4,0.0,2023,2017,2,0.0,2017,2,3
0,0,1,0.0,0.0,2005,4,61095.0,18,2017,1,0.0,2017,1,9
0,0,1,0.0,0.0,2005,4,0.0,18,2016,9,0.0,2016,9,22
0,0,1,0.0,0.0,2008,4,0.0,15,2016,11,0.0,2016,11,7
0,0,1,0.0,0.0,2008,4,0.0,15,2016,11,0.0,2016,11,7
1,0,1,2500.0,1600.0,1930,1,850000.0,93,2017,1,25001600.0,2017,1,10
1,0,1,1700.0,1478.0,1925,1,0.0,98,2017,2,17001478.0,2017,2,8
1,0,1,1700.0,1518.0,1925,1,868000.0,98,2017,3,17001518.0,2017,3,23
1,0,1,2300.0,1580.0,1915,1,1050000.0,108,2017,5,23001580.0,2017,5,15
1,0,1,2400.0,1672.0,1925,1,1200000.0,98,2017,6,24001672.0,2017,6,7
1,0,1,2400.0,1664.0,1925,1,0.0,98,2017,1,24001664.0,2017,1,18
1,0,1,2000.0,1668.0,1925,1,0.0,98,2017,3,20001668.0,2017,3,9
1,1,2,1830.0,1976.0,1931,1,0.0,92,2017,6,18301976.0,2017,6,28
1,1,2,1139.0,1760.0,1931,1,3000000.0,92,2017,6,11391760.0,2017,6,28
1,1,2,1176.0,2352.0,1931,1,3950000.0,92,2017,2,11762352.0,2017,2,28
1,1,2,1098.0,2200.0,1931,1,0.0,92,2017,2,10982200.0,2017,2,28
1,0,1,2400.0,1554.0,1930,1,939000.0,93,2017,8,24001554.0,2017,8,8
1,0,1,2525.0,1392.0,1925,1,0.0,98,2017,4,25251392.0,2017,4,17
1,0,1,2475.0,1392.0,1925,1,1190000.0,98,2016,11,24751392.0,2016,11,18
1,0,1,4000.0,1490.0,1930,1,0.0,93,2017,2,40001490.0,2017,2,3
1,0,1,4000.0,2120.0,1930,1,0.0,93,2017,3,40002120.0,2017,3,17
1,0,1,2000.0,600.0,1925,1,740000.0,98,2017,6,2000600.0,2017,6,14
1,0,1,2000.0,600.0,1925,1,512500.0,98,2017,1,2000600.0,2017,1,12
1,0,1,2000.0,2208.0,1930,1,0.0,93,2017,6,20002208.0,2017,6,15
1,0,1,2000.0,2208.0,1930,1,0.0,93,2016,10,20002208.0,2016,10,18
1,0,1,2000.0,2208.0,1930,1,0.0,93,2017,2,20002208.0,2017,2,6
1,0,1,2000.0,2208.0,1930,1,900000.0,93,2017,1,20002208.0,2017,1,25
1,0,1,3500.0,1881.0,1925,1,999900.0,98,2017,8,35001881.0,2017,8,7
1,0,1,1750.0,1050.0,1935,1,0.0,88,2017,6,17501050.0,2017,6,8
1,0,1,1850.0,2353.0,1901,1,888000.0,122,2016,9,18502353.0,2016,9,13
1,0,1,2000.0,1312.0,1920,1,725000.0,103,2016,10,20001312.0,2016,10,27
1,0,1,1750.0,1020.0,1910,1,722000.0,113,2017,7,17501020.0,2017,7,25
1,0,1,1750.0,1020.0,1910,1,735000.0,113,2016,11,17501020.0,2016,11,22
1,0,1,1750.0,1020.0,1910,1,680000.0,113,2017,6,17501020.0,2017,6,23
1,0,1,2000.0,1600.0,1920,1,938000.0,103,2016,12,20001600.0,2016,12,12
1,0,1,3100.0,1378.0,1935,1,308202.0,88,2017,1,31001378.0,2017,1,18
1,0,1,3100.0,1378.0,1935,1,0.0,88,2016,12,31001378.0,2016,12,30
1,0,1,1833.0,1551.0,1930,1,750000.0,93,2017,8,18331551.0,2017,8,2
1,0,1,4000.0,1838.0,1910,1,1350000.0,113,2016,12,40001838.0,2016,12,21
1,0,1,4000.0,2373.0,1910,1,0.0,113,2016,10,40002373.0,2016,10,26
1,1,2,2588.0,2200.0,1931,1,0.0,92,2017,7,25882200.0,2017,7,10
1,0,1,1750.0,1122.0,1930,1,0.0,93,2016,9,17501122.0,2016,9,17
1,0,1,1750.0,1122.0,1930,1,745000.0,93,2017,3,17501122.0,2017,3,3
1,0,1,1750.0,1110.0,1930,1,850000.0,93,2017,5,17501110.0,2017,5,25
1,0,1,2000.0,1180.0,1925,1,858000.0,98,2016,11,20001180.0,2016,11,28
1,0,1,1600.0,1122.0,1925,1,735000.0,98,2016,12,16001122.0,2016,12,16
1,0,1,1600.0,1212.0,1925,1,735000.0,98,2017,3,16001212.0,2017,3,3
1,0,1,1600.0,1122.0,1925,1,725000.0,98,2017,6,16001122.0,2017,6,22
1,0,1,2000.0,1800.0,1930,1,929000.0,93,2017,1,20001800.0,2017,1,20
1,0,1,1600.0,1030.0,1920,1,697000.0,103,2017,6,16001030.0,2017,6,2
1,0,1,1600.0,1030.0,1920,1,730000.0,103,2016,10,16001030.0,2016,10,6
1,0,1,1600.0,1036.0,1920,1,710000.0,103,2017,1,16001036.0,2017,1,19
1,0,1,1500.0,986.0,1910,1,700000.0,113,2017,1,1500986.0,2017,1,31
1,1,2,2012.0,2200.0,1931,1,1650000.0,92,2017,3,20122200.0,2017,3,24
1,0,1,1333.0,1056.0,1925,1,660000.0,98,2017,4,13331056.0,2017,4,21
1,1,2,1895.0,2550.0,1931,1,1559000.0,92,2017,2,18952550.0,2017,2,28
1,0,1,2800.0,1640.0,1920,1,0.0,103,2017,8,28001640.0,2017,8,8
1,0,1,1333.0,1194.0,1915,1,378678.0,108,2016,9,13331194.0,2016,9,14
1,0,1,2800.0,2124.0,1930,1,0.0,93,2017,3,28002124.0,2017,3,9
1,0,1,2500.0,1392.0,1935,1,930000.0,88,2017,4,25001392.0,2017,4,19
1,1,2,2019.0,2240.0,1931,1,0.0,92,2017,6,20192240.0,2017,6,15
1,0,1,2800.0,1788.0,1925,1,0.0,98,2017,1,28001788.0,2017,1,3
1,0,1,2000.0,1440.0,1920,1,850000.0,103,2016,9,20001440.0,2016,9,27
1,1,2,1923.0,2000.0,1931,1,0.0,92,2016,12,19232000.0,2016,12,22
1,0,1,2000.0,2300.0,1910,1,775000.0,113,2016,11,20002300.0,2016,11,29
1,0,1,2500.0,1974.0,1925,1,0.0,98,2016,9,25001974.0,2016,9,6
1,0,1,2658.0,1350.0,1925,1,830000.0,98,2016,11,26581350.0,2016,11,21
1,0,1,2500.0,1428.0,1925,1,0.0,98,2016,10,25001428.0,2016,10,7
1,0,1,3900.0,875.0,1949,1,0.0,74,2017,2,3900875.0,2017,2,7
1,0,1,3900.0,875.0,1949,1,0.0,74,2017,1,3900875.0,2017,1,23
1,1,2,4000.0,2596.0,1925,1,0.0,98,2017,6,40002596.0,2017,6,2
1,0,1,3200.0,1864.0,1920,1,0.0,103,2016,11,32001864.0,2016,11,10
1,0,1,1400.0,1152.0,1945,1,868000.0,78,2016,9,14001152.0,2016,9,20
1,0,1,2667.0,1296.0,1930,1,830000.0,93,2017,6,26671296.0,2017,6,28
1,0,1,2000.0,1898.0,1935,1,0.0,88,2016,11,20001898.0,2016,11,21
1,0,1,1820.0,1344.0,1920,1,675000.0,103,2016,9,18201344.0,2016,9,27
1,0,1,2350.0,1344.0,1920,1,850000.0,103,2016,9,23501344.0,2016,9,15
1,1,2,1078.0,2880.0,1931,1,1350000.0,92,2017,4,10782880.0,2017,4,19
1,0,1,2600.0,1969.0,1910,1,1180000.0,113,2017,6,26001969.0,2017,6,30
1,0,1,1900.0,1600.0,1925,1,943000.0,98,2017,2,19001600.0,2017,2,9
2,0,2,2092.0,1592.0,1925,1,670000.0,98,2016,9,20921592.0,2016,9,23
2,0,2,1800.0,1890.0,1940,1,0.0,83,2016,12,18001890.0,2016,12,9
2,0,2,1872.0,1810.0,1925,1,950000.0,98,2016,11,18721810.0,2016,11,30
2,0,2,2250.0,2088.0,1930,1,1335000.0,93,2017,5,22502088.0,2017,5,8
2,0,2,2250.0,2088.0,1925,1,1388000.0,98,2017,5,22502088.0,2017,5,11
2,0,2,2500.0,1600.0,1930,1,915000.0,93,2017,2,25001600.0,2017,2,27
2,0,2,1700.0,1648.0,1925,1,0.0,98,2017,1,17001648.0,2017,1,23
2,0,2,1700.0,1518.0,1925,1,830000.0,98,2017,7,17001518.0,2017,7,14
2,0,2,1700.0,1518.0,1925,1,820000.0,98,2017,4,17001518.0,2017,4,19
2,1,3,1810.0,3600.0,1925,1,1600000.0,98,2017,1,18103600.0,2017,1,13
2,0,2,2300.0,1580.0,1915,1,1265000.0,108,2017,4,23001580.0,2017,4,21
2,0,2,2300.0,1580.0,1915,1,1088000.0,108,2017,6,23001580.0,2017,6,6
2,0,2,2300.0,1580.0,1915,1,921000.0,108,2017,1,23001580.0,2017,1,31
2,0,2,2300.0,1792.0,1925,1,0.0,98,2017,1,23001792.0,2017,1,31
2,0,2,2417.0,2160.0,1925,1,1380000.0,98,2017,7,24172160.0,2017,7,19
2,0,2,2417.0,2160.0,1925,1,0.0,98,2017,6,24172160.0,2017,6,12
2,0,2,1920.0,2546.0,1935,1,0.0,88,2016,12,19202546.0,2016,12,21
2,0,2,1280.0,1585.0,1940,1,790000.0,83,2016,9,12801585.0,2016,9,1
2,0,2,1667.0,1320.0,1920,1,845000.0,103,2016,9,16671320.0,2016,9,22
2,0,2,1667.0,2554.0,1925,1,1103800.0,98,2017,1,16672554.0,2017,1,11
2,1,3,1642.0,2000.0,1931,1,990000.0,92,2017,1,16422000.0,2017,1,6
2,1,3,1642.0,2000.0,1931,1,955000.0,92,2017,1,16422000.0,2017,1,6
2,0,2,2392.0,1776.0,1920,1,0.0,103,2017,1,23921776.0,2017,1,16
2,0,2,2400.0,1608.0,1915,1,999000.0,108,2017,2,24001608.0,2017,2,22
2,0,2,1431.0,1272.0,1920,1,0.0,103,2016,9,14311272.0,2016,9,22
2,0,2,2364.0,2560.0,1930,1,1400000.0,93,2017,6,23642560.0,2017,6,27
2,0,2,2047.0,1564.0,1930,1,0.0,93,2016,10,20471564.0,2016,10,4
2,0,2,2072.0,1656.0,1930,1,0.0,93,2016,10,20721656.0,2016,10,17
2,0,2,2173.0,1426.0,1930,1,1043000.0,93,2016,9,21731426.0,2016,9,13
2,0,2,2210.0,1473.0,1930,1,360000.0,93,2016,10,22101473.0,2016,10,7
